id,category,subcategory,food_name,local_name,aliases,serving_size,serving_unit,weight_g,calories_kcal,protein_g,carbohydrates_g,fat_g,dietary_fiber_g,total_sugars_g,saturated_fat_g,sodium_mg,cholesterol_mg,food_type,source,ingredients
1649,Indian Meals,Vegetarian Mains & Curries,Cheese Noodle Ring,,"cheese noodle ring, cheese noodle rings, cheese-noodle-ring",1,plate,397.5,133.7,6.2,14,6.1,1.3,2.8,3.3,242,56,Meals / Prepared Food,curated,"Noodles, Cheese, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1650,Indian Meals,Vegetarian Mains & Curries,Cheese Open Sandwich,,"cheese open sandwich, cheese open sandwiches, cheese-open-sandwich",1,sandwich,55,274.1,9.8,28.4,14.2,1.7,3.2,4.4,504,28,Meals / Prepared Food,curated,"Cheese, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1651,Indian Meals,Vegetarian Mains & Curries,Cheese Patties,,"cheese patties, cheese pattieses, cheese patty, cheese-patties",1,patty,104,324,7.4,22.2,22.7,1.2,3.9,4.5,295,0,Meals / Prepared Food,curated,"Cheese, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1652,Indian Meals,Vegetarian Mains & Curries,Cheese Straws,,"cheese straws, cheese straw, cheese strawses, cheese-straws",1,straw,9.6,382,9.8,30.6,24.3,1.3,1.8,14.1,587,202,Meals / Prepared Food,curated,"Cheese, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1653,Indian Meals,Vegetarian Mains & Curries,Cheese Toast,,"cheese toast, cheese toasts, cheese-toast",1,toast,145,785.4,2,5.5,84.1,0.3,0.5,10.6,121,12,Meals / Prepared Food,curated,"Cheese, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1654,Indian Meals,Vegetarian Mains & Curries,Cheese and Chilli Sandwich,,"cheese and chilli sandwich, cheese and chilli sandwiches, cheese-and-chilli-sandwich",1,triangle,55.8,218.1,6.8,27.4,9.8,2.1,2.4,5.3,438,23,Meals / Prepared Food,curated,"Cheese, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1655,Indian Meals,Vegetarian Mains & Curries,Cheese and Mushroom Omelette/omlet,,"cheese and mushroom omelette/omlet, cheese and mushroom omelette/omlets, cheese-and-mushroom-omelette/omlet, khumb",1,egg,128,205.6,9.7,1.7,17.8,0.9,1.1,10.1,400,185,Meals / Prepared Food,curated,"Mushroom, Cheese, Mushrooms, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1656,Indian Meals,Vegetarian Mains & Curries,Cheese and Mushroom Tart,,"cheese and mushroom tart, cheese and mushroom tarts, cheese-and-mushroom-tart, khumb",1,tart,67.3,246.1,5.5,21.4,15.3,1.2,3.2,9.5,212,38,Meals / Prepared Food,curated,"Mushroom, Cheese, Mushrooms, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1657,Indian Meals,Vegetarian Mains & Curries,Cheese and Pineapple Sandwich,,"cheese and pineapple sandwich, ananas, cheese and pineapple sandwiches, cheese aur ananas ka sandwich, cheese-and-pineapple-sandwich",1,triangle,55.7,257.7,8.2,29.1,12.8,2.3,4.1,7.3,572,34,Meals / Prepared Food,curated,"Cheese, Pineapple, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1658,Indian Meals,Vegetarian Mains & Curries,Cheese and Tomato Sandwich,,"cheese and tomato sandwich, cheese and tomato sandwiches, cheese aur tamatar ke sandwich, cheese aur tamatar ke sandwich (toasted, cheese-and-tomato-sandwich, tamatar, toasted",1,triangle,67,233.9,7.4,24.2,12.6,1.9,2.8,7.2,504,34,Meals / Prepared Food,curated,"Tomato, Cheese, Onion, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1659,Indian Meals,Vegetarian Mains & Curries,Chenna Murki,,"chenna murki, chenna murkis, chenna-murki",1,bowl,90.1,252.7,10.5,36,8.2,0,35.5,4.9,11,0,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1660,Indian Meals,Vegetarian Mains & Curries,Chhena Poda,,"chhena poda, chhena podas, chhena-poda",1,slice,74.2,344.6,13.7,33.6,17.9,1.4,30.7,6.8,13,3,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1661,Indian Meals,Vegetarian Mains & Curries,Chickpeas Curry,,"chickpeas curry, chana, chickpeas curries, chickpeas-curry, chole, safed channa curry",1,bowl,119.9,163.4,6.1,20,6.8,4.7,4.8,0.8,358,0,Meals / Prepared Food,curated,"Chickpeas (Chana), Chickpeas, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1662,Indian Meals,Vegetarian Mains & Curries,Chilli Paneer,,"chilli paneer, chilli paneers, chilli-paneer, paneer",1,bowl,296.9,777.5,2.1,3.3,84,0.5,1.5,10.8,89,0,Meals / Prepared Food,curated,"Paneer (Cottage Cheese), Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1663,Indian Meals,Vegetarian Mains & Curries,Chocolate Butter Icing,,"chocolate butter icing, chocolate butter icings, chocolate-butter-icing, makhan",1,tablespoon,19.4,469.6,3.2,61.7,24.8,0,59.8,15.5,5,55,Meals / Prepared Food,curated,"Butter, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1664,Indian Meals,Vegetarian Mains & Curries,Chocolate Cream Shells,,"chocolate cream shells, chocolate cream shell, chocolate cream shellses, chocolate-cream-shells, malai",1,shell,23,427.2,5.1,59.3,19.3,0.9,34.7,11.8,127,81,Meals / Prepared Food,curated,"Cream, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1665,Indian Meals,Vegetarian Mains & Curries,Chocolate Eclairs,,"chocolate eclairs, chocolate eclair, chocolate eclairses, chocolate-eclairs",1,éclair,169.3,239.4,4.2,26.2,13.5,0.3,17.3,8.1,86,86,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1666,Indian Meals,Vegetarian Mains & Curries,Chocolate Glace Icing,,"chocolate glace icing, chocolate glace icings, chocolate-glace-icing",1,tablespoon,23.9,436.3,3.2,62.4,20.8,0,59.9,13,9,44,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1667,Indian Meals,Vegetarian Mains & Curries,Chocolate Sauce,,"chocolate sauce, chocolate sauces, chocolate-sauce",1,tablespoon,16.7,263.2,1.9,43.2,10.4,0,42.1,6.5,3,21,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1668,Indian Meals,Vegetarian Mains & Curries,Chocolate Souffle,,"chocolate souffle, chocolate souffles, chocolate-souffle",1,souffle cup,220,189.3,7.9,14.7,11.4,0,12.7,6.6,56,108,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1669,Indian Meals,Vegetarian Mains & Curries,Choux Swans,,"choux swans, choux swan, choux swanses, choux-swans",1,swan,171.2,216.3,4.4,14.9,15.6,0.3,6.1,9.4,145,92,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1670,Indian Meals,Vegetarian Mains & Curries,Chum Chum,,"chum chum, chum chums, chum-chum",1,piece,311.7,130.1,1.5,28.3,1.9,0,27.8,1.2,17,0,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1671,Indian Meals,Vegetarian Mains & Curries,Club Sandwich,,"club sandwich, club sandwiches, club-sandwich",1,triangle,87.9,235.3,7.3,18.5,15.1,1.8,2,6.1,462,31,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1672,Indian Meals,Vegetarian Mains & Curries,Coconut Finger,,"coconut finger, coconut fingers, coconut-finger, nariyal",1,finger,71.5,274.9,7.1,42.6,8.9,1.9,28.6,4.8,47,128,Meals / Prepared Food,curated,"Coconut, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1673,Indian Meals,Vegetarian Mains & Curries,Cold Chocolate Souffle,,"cold chocolate souffle, cold chocolate souffles, cold-chocolate-souffle",1,souffle dish,243,187.5,6.4,17.2,10.9,0,15.3,6.3,48,98,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1674,Indian Meals,Vegetarian Mains & Curries,Cold Lemon Souffle,,"cold lemon souffle, cold lemon souffles, cold-lemon-souffle, nimbu",1,souffle dish,242.5,169.9,5.9,15.6,9.8,0,13.9,5.6,46,98,Meals / Prepared Food,curated,"Lemons, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1675,Indian Meals,Vegetarian Mains & Curries,Cold Orange Souffle,,"cold orange souffle, cold orange souffles, cold-orange-souffle, santra",1,souffle dish,241.3,173.2,5.9,16.3,9.8,0.1,14.4,5.7,47,99,Meals / Prepared Food,curated,"Orange, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1676,Indian Meals,Vegetarian Mains & Curries,Cold Pineapple Souffle,,"cold pineapple souffle, ananas, cold pineapple souffles, cold-pineapple-souffle",1,souffle dish,228,181.2,6.2,16.8,10.4,0,15,6,49,104,Meals / Prepared Food,curated,"Pineapple, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1677,Indian Meals,Vegetarian Mains & Curries,Cold Vanilla Souffle,,"cold vanilla souffle, cold vanilla souffles, cold-vanilla-souffle",1,souffle dish,236,179.5,6.2,16.3,10.3,0,14.5,5.9,49,101,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1678,Indian Meals,Vegetarian Mains & Curries,Consomme Au Julienne,,"consomme au julienne, consomme au juliennes, consomme-au-julienne",1,bowl,769.9,27.8,12.5,1.5,10.7,1.4,0.8,0.1,10208,6,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1679,Indian Meals,Vegetarian Mains & Curries,Consomme Au Vermicelli,,"consomme au vermicelli, consomme au vermicellis, consomme-au-vermicelli",1,bowl,626.9,29.9,15.2,1.3,13,0.8,0.3,0.1,12525,8,Meals / Prepared Food,curated,"Vermicelli, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1680,Indian Meals,Vegetarian Mains & Curries,Corn Omelette/omlet,,"corn omelette/omlet, bhutta, corn omelette/omlets, corn-omelette/omlet, makka",1,omelette,194.3,166.9,11.4,1.6,12.9,0,0.4,6.1,166,253,Meals / Prepared Food,curated,"Corn, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1681,Indian Meals,Vegetarian Mains & Curries,Cornflakes with Milk,,"cornflakes with milk, cornflakes with milks, cornflakes-with-milk, doodh",1,bowl,278,117.3,3.6,14.9,5.1,0.8,10,2.8,27,0,Meals / Prepared Food,curated,"Milk, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1682,Indian Meals,Vegetarian Mains & Curries,Cracked Wheat Porridge,,"cracked wheat porridge, cracked wheat porridges, cracked-wheat-porridge, gehun, meetha daliya",1,bowl,403,81.6,2.6,8.9,4.1,0.6,5.1,1.8,16,0,Meals / Prepared Food,curated,"Wheat, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1683,Indian Meals,Vegetarian Mains & Curries,Cracked Wheat and Green Gram Dal Premix,,"cracked wheat and green gram dal premix, cracked wheat and green gram dal premixes, cracked-wheat-and-green-gram-dal-premix, dalia moong dal premix, gehun, moong dal",1,serving,100,362.2,15.9,64.7,5.1,11.7,0.6,0.9,3,0,Meals / Prepared Food,curated,"Moong Dal (Split Mung Bean), Lentils (Dal), Wheat, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Cumin, Salt"
1684,Indian Meals,Vegetarian Mains & Curries,Cream Horns,,"cream horns, cream horn, cream hornses, cream-horns, malai",1,horn,115.1,408.2,3.4,23.1,33.6,0.6,7.1,20.4,57,93,Meals / Prepared Food,curated,"Cream, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1685,Indian Meals,Vegetarian Mains & Curries,Cream Puffs,,"cream puffs, cream puff, cream puffses, cream-puffs, malai",1,puff,72.4,221.3,4.7,16,15.5,0.4,5.9,9.3,99,100,Meals / Prepared Food,curated,"Cream, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1686,Indian Meals,Vegetarian Mains & Curries,Creamed Spinach,,"creamed spinach, creamed spinaches, creamed-spinach, palak",1,small bowl,385.6,96.9,5.2,4.4,6.4,1.3,1.6,3.5,156,60,Meals / Prepared Food,curated,"Spinach, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1687,Indian Meals,Vegetarian Mains & Curries,Creamed Spinach and Mushroom,,"creamed spinach and mushroom, creamed spinach and mushrooms, creamed-spinach-and-mushroom, khumb, palak",1,bowl,595,419.6,2.3,3.2,44.1,1,1.2,6.8,90,7,Meals / Prepared Food,curated,"Spinach, Mushroom, Mushrooms, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1688,Indian Meals,Vegetarian Mains & Curries,Creamy Chocolate Mousse,,"creamy chocolate mousse, creamy chocolate mousses, creamy-chocolate-mousse",1,dish,202.8,230.5,6.9,9.5,18.2,0,9,10.7,49,129,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1689,Indian Meals,Vegetarian Mains & Curries,Crispy Okra/Crispy Lady's Fingers,,"crispy okra/crispy lady's fingers, bhindi, crispy okra/crispy lady's finger, crispy okra/crispy lady's fingerses, crispy-okra/crispy-lady's-fingers, karare bhindi",1,small bowl,342.8,657.8,1.9,4.3,70.4,1.8,0.3,8.5,40,0,Meals / Prepared Food,curated,"Okra (Bhindi), Okra, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1690,Indian Meals,Vegetarian Mains & Curries,Cucumber Sandwich,,"cucumber sandwich, cucumber sandwiches, cucumber-sandwich, kheera, kheere ka sandwich",1,triangle,60.8,188.6,4.8,25.8,8,2.4,1.6,4.3,363,18,Meals / Prepared Food,curated,"Cucumber, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1691,Indian Meals,Vegetarian Mains & Curries,Cumin Seeds Baghar,,"cumin seeds baghar, cumin seeds baghars, cumin-seeds-baghar, jeera, jeera baghar/tadka",1,serving,100,736.8,3.3,5.2,78.8,6,0.5,45.1,178,189,Meals / Prepared Food,curated,"Cumin Seeds, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1692,Indian Meals,Vegetarian Mains & Curries,Curd Dip,,"curd dip, curd dips, curd-dip, dahi",1,serving,100,80,5,7.9,3.4,0.1,7.1,1.9,301,11,Meals / Prepared Food,curated,"Yogurt (Curd), Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1693,Indian Meals,Vegetarian Mains & Curries,Curd Mint Dip,,"curd mint dip, curd mint dips, curd-mint-dip, dahi, pudina",1,tablespoon,33,76.1,4.8,9.1,2.4,0.8,7.8,1.5,223,8,Meals / Prepared Food,curated,"Yogurt (Curd), Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1694,Indian Meals,Vegetarian Mains & Curries,Curd Vegetable Dip,,"curd vegetable dip, curd vegetable dips, curd-vegetable-dip, dahi",1,tablespoon,27.8,56.2,3.9,6,1.9,0.6,5.4,1.2,132,7,Meals / Prepared Food,curated,"Yogurt (Curd), Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1695,Indian Meals,Vegetarian Mains & Curries,Curd with Potatoes,,"curd with potatoes, aloo, curd with potato, curd with potatoeses, curd-with-potatoes, dahi, dahi aloo",1,bowl,379.3,59.9,1.6,7.1,2.7,1.2,1.8,0.5,52,1,Meals / Prepared Food,curated,"Potato, Yogurt (Curd), Potatoes, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1696,Indian Meals,Vegetarian Mains & Curries,Custard Tart,,"custard tart, custard tarts, custard-tart",1,tart,71.7,225.6,3.7,28.7,10.7,0.9,9.3,6.6,60,22,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1697,Indian Meals,Vegetarian Mains & Curries,Dal Dhokli,,"dal dhokli, dal dhoklis, dal-dhokli",1,bowl,336.7,68.7,3,8.5,2.5,1.9,1.1,0.4,38,0,Meals / Prepared Food,curated,"Lentils (Dal), Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Cumin, Salt"
1698,Indian Meals,Vegetarian Mains & Curries,Dal Makhani,,"dal makhani, dal makhanis, dal-makhani",1,bowl,353.4,74,3.3,8,3.1,2.3,0.8,1.8,42,7,Meals / Prepared Food,curated,"Lentils (Dal), Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Cumin, Salt"
1699,Indian Meals,Vegetarian Mains & Curries,Dal Moong,,"dal moong, dal moongs, dal-moong, moong dal",1,serving,100,43.7,2.2,4.9,1.6,1.1,0.1,0.9,118,4,Meals / Prepared Food,curated,"Moong Dal (Split Mung Bean), Lentils (Dal), Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Cumin, Salt"
1700,Indian Meals,Vegetarian Mains & Curries,Dalma,,"dalma, dalmas",1,bowl,263.8,118.9,4.9,15,4.6,2.2,3.1,0.5,49,0,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1701,Indian Meals,Vegetarian Mains & Curries,Danish Luncheon Sandwich,,"danish luncheon sandwich, danish luncheon sandwiches, danish-luncheon-sandwich",1,sandwich,86.4,193.8,9,17.8,10.1,1.5,1.1,4.6,366,124,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1702,Indian Meals,Vegetarian Mains & Curries,Dhansak,,"dhansak, dhansaks, vegetarian",1,bowl,241,82.8,3.3,7.3,4.2,4.2,0.9,0.9,34,0,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1703,Indian Meals,Vegetarian Mains & Curries,Dhokla,,"dhokla, dhoklas",1,piece,40,216.5,13.4,30.7,5.3,4.9,4.8,1.3,376,5,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1704,Indian Meals,Vegetarian Mains & Curries,Dil Bahar,,"dil bahar, dil bahars, dil-bahar",1,piece,311.7,130.1,1.5,28.3,1.9,0,27.8,1.2,17,0,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1705,Indian Meals,Vegetarian Mains & Curries,Dry Arbi,,"dry arbi, dry arbis, dry-arbi, sookhi arbi",1,bowl,200.6,134.9,2.1,11.1,9,2.5,1.6,1.1,81,0,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1706,Indian Meals,Vegetarian Mains & Curries,Dry Masala Chops,,"dry masala chops, dry masala chop, dry masala chopses, dry-masala-chops",1,chops,147.6,135.1,9.1,3.3,9.5,0.9,2.3,0.8,83,2,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1707,Indian Meals,Vegetarian Mains & Curries,Dry Potato,,"dry potato, aloo, dry potatos, dry-potato, sookhe aloo",1,bowl,105.7,103.1,1.6,14.4,4.2,1.9,0.3,0.5,200,0,Meals / Prepared Food,curated,"Potato, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1708,Indian Meals,Vegetarian Mains & Curries,Dry Washed Urad,,"dry washed urad, dry washed urads, dry-washed-urad, urad dal",1,bowl,143.2,124.7,6.8,15.7,3.5,4.1,0.7,0.4,296,0,Meals / Prepared Food,curated,"Urad Dal (Split Black Gram), Lentils (Dal), Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Cumin, Salt"
1709,Indian Meals,Vegetarian Mains & Curries,Ducheese Potato,,"ducheese potato, aloo, ducheese potatos, ducheese-potato",1,potato,43,140.5,3.6,10.9,9,1.3,0.3,5.1,104,85,Meals / Prepared Food,curated,"Potato, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1710,Indian Meals,Vegetarian Mains & Curries,Dum Aloo,,"dum aloo, dum aloos, dum-aloo",1,bowl,670.6,682.3,0.7,3.3,74,0.7,0.7,9.1,184,0,Meals / Prepared Food,curated,"Potato, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1711,Indian Meals,Vegetarian Mains & Curries,Fettuccine with Spinach Sauce,,"fettuccine with spinach sauce, fettuccine with spinach sauces, fettuccine-with-spinach-sauce, palak",1,plate,355.1,129.2,3.1,12.2,7.8,0.8,1.2,2.9,154,10,Meals / Prepared Food,curated,"Spinach, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1712,Indian Meals,Vegetarian Mains & Curries,French Omelette/omlet,,"french omelette/omlet, french omelette/omlets, french-omelette/omlet",1,egg,68,211,10,0.4,18.9,0.4,0.1,9.8,382,300,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1713,Indian Meals,Vegetarian Mains & Curries,French Sandwich,,"french sandwich, french sandwiches, french-sandwich, toasted",1,sandwich,111.6,186.7,6.8,14.8,11.5,1.4,1.8,6.2,275,105,Meals / Prepared Food,curated,"Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
1714,Indian Meals,Vegetarian Mains & Curries,Fricassee of Mushroom,,"fricassee of mushroom, fricassee of mushrooms, fricassee-of-mushroom, khumb",1,dish,280.8,106.7,3.7,8.1,6.6,1.2,2.5,4,119,14,Meals / Prepared Food,curated,"Mushroom, Mushrooms, Onion, Tomato, Garlic, Ginger, Cooking Oil, Turmeric, Red Chili Powder, Coriander Powder, Cumin, Salt"
